0,0
0.2,-0.011127871
0.4,-0.030881962
0.6,0.001154242
0.8,-0.022035268
1,1.52E-04
1.2,-0.032740838
1.4,0.032531884
1.6,-0.08858398
1.8,0.128921012
2,-0.237326664
2.2,0.287120248
2.4,-0.278004182
2.6,0.058683789
2.8,0.234408447
3,-0.571953339
3.2,0.717834856
3.4,-0.693948036
3.5,0.545689842
3.505,0.596853481
3.51,0.643011568
3.515,0.683847104
3.52,0.718826504
3.525,0.747459989
3.53,0.769568163
3.535,0.78501266
3.54,0.793647117
3.545,0.795329231
3.55,0.790103513
3.555,0.777959719
3.56,0.759131489
3.565,0.733743317
3.57,0.701942272
3.575,0.664020191
3.58,0.620388993
3.585,0.571319803
3.59,0.51714446
3.595,0.458494262
3.6,0.395730976
3.605,0.329343187
3.61,0.259965399
3.615,0.188126963
3.62,0.114401107
3.625,0.039434269
3.63,-0.036169648
3.635,-0.111779818
3.64,-0.186739183
3.645,-0.260420683
3.65,-0.332174428
3.655,-0.401426646
3.66,-0.467559942
3.665,-0.529998475
3.67,-0.588184238
3.675,-0.641509536
3.68,-0.689579873
3.685,-0.731930359
3.69,-0.768091646
3.695,-0.797901484
3.7,-0.821082814
3.705,-0.837504972
3.71,-0.846826671
3.715,-0.848992118
3.72,-0.844051132
3.725,-0.83212283
3.73,-0.813284346
3.735,-0.787572394
3.74,-0.755249004
3.745,-0.716697093
3.75,-0.672164275
3.755,-0.621971472
3.76,-0.566579139
3.765,-0.506473656
3.77,-0.442073154
3.775,-0.373865907
3.78,-0.302460145
3.785,-0.228446241
3.79,-0.152465384
3.795,-0.075097526
3.8,0.003007275
3.805,0.081178309
3.81,0.158721083
3.815,0.234985384
3.82,0.309330119
3.825,0.381078042
3.83,0.449618367
3.835,0.514243306
3.84,0.574493579
3.845,0.629771573
3.85,0.679552734
3.855,0.72343687
3.86,0.761079365
3.865,0.792021958
3.87,0.81601449
3.875,0.832949286
3.88,0.842688109
3.885,0.845060357
3.89,0.840084482
3.895,0.827842847
3.9,0.808488877
3.905,0.782226011
3.91,0.749209522
3.915,0.709699651
3.92,0.664192421
3.925,0.612955
3.93,0.556357015
3.935,0.494939053
3.94,0.429278869
3.945,0.35975616
3.95,0.287014945
3.955,0.211704785
3.96,0.134345124
3.965,0.055616364
3.97,-0.02375395
3.975,-0.103212501
3.98,-0.182058368
3.985,-0.259623317
3.99,-0.335211764
3.995,-0.408188148
4,-0.477993871
4.005,-0.543980045
4.01,-0.605571469
4.015,-0.662152103
4.02,-0.713260635
4.025,-0.758435444
4.03,-0.797197281
4.035,-0.829335519
4.04,-0.854552489
4.045,-0.872765299
4.05,-0.883578995
4.055,-0.886999629
4.06,-0.882978748
4.065,-0.871654402
4.07,-0.853123678
4.075,-0.827459849
4.08,-0.79488342
4.085,-0.755755968
4.09,-0.7104534
4.095,-0.659178598
4.1,-0.602437356
4.105,-0.540778559
4.11,-0.474608728
4.115,-0.404412367
4.12,-0.330796975
4.125,-0.254402392
4.13,-0.175826564
4.135,-0.095763569
4.14,-0.014844793
4.145,0.066315294
4.15,0.146895804
4.155,0.226239531
4.16,0.303743076
4.165,0.378663492
4.17,0.450338643
4.175,0.518141568
4.18,0.581427273
4.185,0.639703202
4.19,0.692389884
4.195,0.739026844
4.2,0.779272187
4.205,0.812685422
4.21,0.838976895
4.215,0.857922771
4.22,0.869521922
4.225,0.873550148
4.23,0.869980101
4.235,0.858910267
4.24,0.84048413
4.245,0.814910232
4.25,0.782372322
4.255,0.743057588
4.26,0.69747906
4.265,0.645992637
4.27,0.588930895
4.275,0.526784101
4.28,0.460194696
4.285,0.389551605
4.29,0.315426407
4.295,0.238572383
4.3,0.159498792
4.305,0.07883018
4.31,-0.002615675
4.315,-0.084256527
4.32,-0.165448628
4.325,-0.245473251
4.33,-0.323640554
4.335,-0.399216746
4.34,-0.471700282
4.345,-0.540393383
4.35,-0.604723049
4.355,-0.664067136
4.36,-0.717886516
4.365,-0.76572686
4.37,-0.807128821
4.375,-0.841725889
4.38,-0.869356221
4.385,-0.889800085
4.39,-0.902793395
4.395,-0.908216174
4.4,-0.90598815
4.405,-0.896289831
4.41,-0.87918711
4.415,-0.854801033
4.42,-0.823260728
4.425,-0.784937105
4.43,-0.740264252
4.435,-0.689409123
4.44,-0.632853504
4.445,-0.571127567
4.45,-0.504727661
4.455,-0.43409886
4.46,-0.359799613
4.465,-0.282515918
4.47,-0.202858804
4.475,-0.121478366
4.48,-0.039103521
4.485,0.04369618
4.49,0.126150999
4.495,0.207460003
4.5,0.287076601
4.505,0.364269468
4.51,0.438298632
4.515,0.508578604
4.52,0.57439921
4.525,0.635249761
4.53,0.690555499
4.535,0.739798286
4.54,0.782639373
4.545,0.818637636
4.55,0.847458046
4.555,0.868835686
4.56,0.882734916
4.565,0.889037078
4.57,0.887554
4.575,0.878439859
4.58,0.861801971
4.585,0.837837897
4.59,0.806746809
4.595,0.768759339
4.6,0.724200765
4.605,0.673563394
4.61,0.617217296
4.615,0.555512214
4.62,0.489149413
4.625,0.418583981
4.63,0.344296777
4.635,0.267014014
4.64,0.187352652
4.645,0.105888885
4.65,0.023371904
4.655,-0.059458528
4.66,-0.14203451
4.665,-0.22365509
4.67,-0.303580813
4.675,-0.381107083
4.68,-0.45559317
4.685,-0.526476679
4.69,-0.593084826
4.695,-0.654857741
4.7,-0.711122175
4.705,-0.761524089
4.71,-0.805500566
4.715,-0.842653097
4.72,-0.872834581
4.725,-0.895743014
4.73,-0.911259548
4.735,-0.919086289
4.74,-0.919203596
4.745,-0.911661791
4.75,-0.896635822
4.755,-0.874213568
4.76,-0.844485187
4.765,-0.807778312
4.77,-0.764514271
4.775,-0.714980634
4.78,-0.659489457
4.785,-0.598630117
4.79,-0.532894944
4.795,-0.462750026
4.8,-0.388709423
4.805,-0.311431556
4.81,-0.231595234
4.815,-0.149779794
4.82,-0.066752885
4.825,0.016869913
4.83,0.100411628
4.835,0.183038
4.84,0.264098104
4.845,0.342962626
4.85,0.418850325
4.855,0.491131393
4.86,0.559139477
4.865,0.622259897
4.87,0.679957196
4.875,0.731706296
4.88,0.77707434
4.885,0.815664891
4.89,0.847130552
4.895,0.871135098
4.9,0.887575229
4.905,0.896429613
4.91,0.897461909
4.915,0.890716549
4.92,0.876370293
4.925,0.854531691
4.93,0.825481756
4.935,0.789393007
4.94,0.746527106
4.945,0.697413305
4.95,0.642415439
4.955,0.581902344
4.96,0.516452148
4.965,0.446651614
4.97,0.372918982
4.975,0.295917923
4.98,0.216362887
4.985,0.134763829
4.99,0.051853112
4.995,-0.031579789
5,-0.114957022
5.005,-0.197613043
5.01,-0.278786054
5.015,-0.357801087
5.02,-0.433890809
5.025,-0.50660749
5.03,-0.575193647
5.035,-0.639114279
5.04,-0.697678576
5.045,-0.750473804
5.05,-0.79695365
5.055,-0.836698402
5.06,-0.86945754
5.065,-0.894969699
5.07,-0.913143767
5.075,-0.923601582
5.08,-0.926319261
5.085,-0.921278118
5.09,-0.908676647
5.095,-0.888589573
5.1,-0.861115952
5.105,-0.826501131
5.11,-0.785106465
5.115,-0.737389798
5.12,-0.683516393
5.125,-0.62402835
5.13,-0.559510579
5.135,-0.490389665
5.14,-0.417168752
5.145,-0.340460674
5.15,-0.260967821
5.155,-0.179266762
5.16,-0.096087673
5.165,-0.012125559
5.17,0.072002366
5.175,0.155509821
5.18,0.237626333
5.185,0.3177592
5.19,0.395170844
5.195,0.469150323
5.2,0.539088834
5.205,0.604262784
5.21,0.664198387
5.215,0.718330156
5.22,0.766150917
5.225,0.807346311
5.23,0.841442159
5.235,0.868171722
5.24,0.88728823
5.245,0.898821836
5.25,0.902567007
5.255,0.898444958
5.26,0.886640999
5.265,0.867261023
5.27,0.840540129
5.275,0.806687819
5.28,0.7659311
5.285,0.718703726
5.29,0.665438702
5.295,0.606540209
5.3,0.542418928
5.305,0.473785853
5.31,0.401043511
5.315,0.32475941
5.32,0.245691961
5.325,0.164389607
5.33,0.081492213
5.335,-0.002181299
5.34,-0.085992438
5.345,-0.169293746
5.35,-0.251408379
5.355,-0.331583654
5.36,-0.409062625
5.365,-0.483317457
5.37,-0.553688246
5.375,-0.619534649
5.38,-0.680293182
5.385,-0.735346605
5.39,-0.784258238
5.395,-0.826586975
5.4,-0.861902191
5.405,-0.890095814
5.41,-0.910913376
5.415,-0.924143073
5.42,-0.929584055
5.425,-0.927249501
5.43,-0.91723149
5.435,-0.899699819
5.44,-0.874716138
5.445,-0.842430265
5.45,-0.803236682
5.455,-0.757576442
5.46,-0.705630688
5.465,-0.647879497
5.47,-0.584858119
5.475,-0.517089283
5.48,-0.445021479
5.485,-0.369231357
5.49,-0.290396978
5.495,-0.209142751
5.5,-0.126151386
5.505,-0.042140394
5.51,0.042252193
5.515,0.126346025
5.52,0.209253243
5.525,0.290399814
5.53,0.369096999
5.535,0.44457147
5.54,0.516218958
5.545,0.583338198
5.55,0.645370316
5.555,0.70175023
5.56,0.751995454
5.565,0.795699189
5.57,0.832422966
5.575,0.86189844
5.58,0.883755969
5.585,0.898024702
5.59,0.904565603
5.595,0.903220812
5.6,0.894082748
5.605,0.877339805
5.61,0.853117115
5.615,0.821703207
5.62,0.783272792
5.625,0.73817418
5.63,0.6868834
5.635,0.629808052
5.64,0.56732211
5.645,0.500084467
5.65,0.42859088
5.655,0.353315172
5.66,0.274982432
5.665,0.194242676
5.67,0.111641449
5.675,0.027972234
5.68,-0.056030225
5.685,-0.139778894
5.69,-0.22259341
5.695,-0.303691873
5.7,-0.382397899
5.705,-0.457998921
5.71,-0.529994867
5.715,-0.597657233
5.72,-0.660451886
5.725,-0.717674106
5.73,-0.768977762
5.735,-0.81378274
5.74,-0.85168824
5.745,-0.882544658
5.75,-0.906019983
5.755,-0.92207619
5.76,-0.93029514
5.765,-0.930752286
5.77,-0.923432765
5.775,-0.908573054
5.78,-0.886194297
5.785,-0.856434671
5.79,-0.819607864
5.795,-0.776143593
5.8,-0.726339991
5.805,-0.670508169
5.81,-0.609205529
5.815,-0.542982187
5.82,-0.472281306
5.825,-0.397625332
5.83,-0.319671125
5.835,-0.239108914
5.84,-0.156507704
5.845,-0.072661216
5.85,0.011815098
5.855,0.096226621
5.86,0.179783206
5.865,0.261759432
5.87,0.341553812
5.875,0.418377445
5.88,0.491582642
5.885,0.560516655
5.89,0.624534819
5.895,0.683091215
5.9,0.735679766
5.905,0.781843453
5.91,0.8211915
5.915,0.853355152
5.92,0.878008842
5.925,0.895028052
5.93,0.904394596
5.935,0.905888119
5.94,0.899526575
5.945,0.885505357
5.95,0.863900527
5.955,0.835045332
5.96,0.799055619
5.965,0.75624605
5.97,0.707089837
5.975,0.65198736
5.98,0.591325851
5.985,0.525644149
5.99,0.455561107
5.995,0.381492117
6,0.304079506
6.005,0.224067848
6.01,0.141953691
6.015,0.058483315
6.02,-0.025558568
6.025,-0.109588331
6.03,-0.192886977
6.035,-0.274790292
6.04,-0.35455164
6.045,-0.431403321
6.05,-0.50486788
6.055,-0.574245182
6.06,-0.638941196
6.065,-0.698302761
6.07,-0.751860148
6.075,-0.799110784
6.08,-0.839599443
6.085,-0.873062715
6.09,-0.89925202
6.095,-0.918060184
6.1,-0.929124624
6.105,-0.932396612
6.11,-0.927873982
6.115,-0.915727561
6.12,-0.896033903
6.125,-0.868909311
6.13,-0.83457484
6.135,-0.793400603
6.14,-0.745854517
6.145,-0.692087163
6.15,-0.632651376
6.155,-0.56810511
6.16,-0.498912583
6.165,-0.425556435
6.17,-0.34865777
6.175,-0.268907271
6.18,-0.186889679
6.185,-0.103340245
6.19,-0.018951355
6.195,0.065632508
6.2,0.149677131
6.205,0.232350317
6.21,0.313080819
6.215,0.391137256
6.22,0.46578072
6.225,0.536420105
6.23,0.602316752
6.235,0.662969028
6.24,0.717838944
6.245,0.766394217
6.25,0.808323289
6.255,0.843131921
6.26,0.870583273
6.265,0.890374443
6.27,0.902559915
6.275,0.906927726
6.28,0.903401158
6.285,0.892133353
6.29,0.873249447
6.295,0.846994786
6.3,0.813537011
6.305,0.773141462
6.31,0.726204035
6.315,0.673176366
6.32,0.614468798
6.325,0.550470759
6.33,0.481903769
6.335,0.40917903
6.34,0.33284486
6.345,0.253666968
6.35,0.172194531
6.355,0.089070745
6.36,0.005104979
6.365,-0.079045422
6.37,-0.162733899
6.375,-0.245296851
6.38,-0.325961428
6.385,-0.403985372
6.39,-0.478800859
6.395,-0.549785735
6.4,-0.616266506
6.405,-0.677706056
6.41,-0.733445118
6.415,-0.783070872
6.42,-0.826112405
6.425,-0.862145022
6.43,-0.891059199
6.435,-0.912557001
6.44,-0.926487731
6.445,-0.932603748
6.45,-0.93092162
6.455,-0.921505814
6.46,-0.904557125
6.465,-0.880118605
6.47,-0.84833338
6.475,-0.809589289
6.48,-0.76432037
6.485,-0.712750282
6.49,-0.65528854
6.495,-0.592512071
6.5,-0.524925629
6.505,-0.452998147
6.51,-0.377276105
6.515,-0.298446119
6.52,-0.217153162
6.525,-0.134031917
6.53,-0.049843466
6.535,0.034777216
6.54,0.119175172
6.545,0.202443234
6.55,0.283993717
6.555,0.363154337
6.56,0.439144992
6.565,0.511349099
6.57,0.579073753
6.575,0.641740058
6.58,0.698781797
6.585,0.749724283
6.59,0.794130048
6.595,0.831578031
6.6,0.861786992
6.605,0.884372507
6.61,0.89935302
6.615,0.906595726
6.62,0.905949997
6.625,0.897471145
6.63,0.88136462
6.635,0.857733682
6.64,0.826886768
6.645,0.788981981
6.65,0.744361301
6.655,0.693491929
6.66,0.6367881
6.665,0.574633058
6.67,0.507650476
6.675,0.436372556
6.68,0.361252257
6.685,0.282993968
6.69,0.20228942
6.695,0.119653246
6.7,0.035871597
6.705,-0.048290141
6.71,-0.132265286
6.715,-0.215362661
6.72,-0.296804455
6.725,-0.37592281
6.73,-0.451972334
6.735,-0.524470601
6.74,-0.592680901
6.745,-0.656073495
6.75,-0.713927782
6.755,-0.765898178
6.76,-0.811397027
6.765,-0.850019424
6.77,-0.881593688
6.775,-0.905781303
6.78,-0.922579833
6.785,-0.931528574
6.79,-0.932703692
6.795,-0.926080645
6.8,-0.911888313
6.805,-0.890156653
6.81,-0.861023282
6.815,-0.824781506
6.82,-0.781826348
6.825,-0.732529338
6.83,-0.677141549
6.835,-0.616229846
6.84,-0.55033638
6.845,-0.479919286
6.85,-0.405491578
6.855,-0.327696599
6.86,-0.247231281
6.865,-0.164663049
6.87,-0.080767536
6.875,0.003786342
6.88,0.088370667
6.885,0.172165146
6.89,0.254433628
6.895,0.334578223
6.9,0.411824591
6.905,0.485497881
6.91,0.55496195
6.915,0.619555439
6.92,0.678726891
6.925,0.731968422
6.93,0.778815181
6.935,0.818879298
6.94,0.851770889
6.945,0.877178676
6.95,0.894931075
6.955,0.905047129
6.96,0.907283576
6.965,0.901656462
6.97,0.888322346
6.975,0.867404052
6.98,0.839190398
6.985,0.803820735
6.99,0.761588846
6.995,0.712955883
7,0.658332161
